football_data_name,transfermarkt_name,manager,trainer_id,trainer_slug,nationality,start_date,end_date
Kasimpasa,Kasımpaşa,Fuat Kilic,7900,fuat-kilic,Germany,2012-09-24,2012-10-07
Kasimpasa,Kasımpaşa,Metin Diyadin,5199,metin-diyadin,Türkiye,2012-03-28,2012-09-24
Kasimpasa,Kasımpaşa,Uğur Tütüneker,2492,ugur-tutuneker,Türkiye,2011-08-22,2012-03-27
Kasimpasa,Kasımpaşa,Fuat Çapa,2043,fuat-capa,Türkiye,2011-01-05,2011-06-30
Kasimpasa,Kasımpaşa,Yılmaz Vural,810,yilmaz-vural,Türkiye,2009-09-07,2011-01-05
Kasimpasa,Kasımpaşa,Besim Durmuş,10148,besim-durmus,Türkiye,2009-03-11,2009-09-04
Kasimpasa,Kasımpaşa,Uğur Tütüneker,2492,ugur-tutuneker,Türkiye,2007-12-19,2009-03-11
Kasimpasa,Kasımpaşa,Werner Lorant,144,werner-lorant,Germany,2007-10-06,2007-12-03
Kasimpasa,Kasımpaşa,Kadir Özcan,5214,kadir-ozcan,Türkiye,2007-03-30,2007-10-01
Kasimpasa,Kasımpaşa,Abdülkerim Durmaz,19093,abdulkerim-durmaz,Türkiye,2005-03-23,2005-12-28
Kasimpasa,Kasımpaşa,Mehmet Akif Başaran,5196,mehmet-akif-basaran,Türkiye,2005-01-17,2007-03-27
Kasimpasa,Kasımpaşa,Ali Ercan Ötünctemur,86411,ali-ercan-otunctemur,Türkiye,2004-07-30,2005-03-25
Kasimpasa,Kasımpaşa,Hasan Vezir,19289,hasan-vezir,Türkiye,2003-10-24,2004-03-05
Kasimpasa,Kasımpaşa,Ali Ercan Ötünctemur,86411,ali-ercan-otunctemur,Türkiye,2000-11-17,2002-06-30
Kasimpasa,Kasımpaşa,Nevruz Şerif,13263,nevruz-serif,Türkiye,1999-12-09,2000-06-30
Kasimpasa,Kasımpaşa,Mehmet Şansal,12432,mehmet-sansal,Türkiye,1999-01-15,1999-12-07
Kasimpasa,Kasımpaşa,Ergun Ortakcı,13270,ergun-ortakci,Türkiye,1998-06-19,1999-03-12
Kasimpasa,Kasımpaşa,Mehmet Şansal,12432,mehmet-sansal,Türkiye,1996-06-28,1998-06-30
Kasimpasa,Kasımpaşa,İsmail Demiriz,61330,ismail-demiriz,Türkiye,1995-08-01,1996-06-30
Kasimpasa,Kasımpaşa,Nevruz Şerif,13263,nevruz-serif,Türkiye,1995-02-01,1995-06-30
Kasimpasa,Kasımpaşa,İsa Ertürk,85275,isa-erturk,Türkiye,1994-10-08,1995-01-02
Kasimpasa,Kasımpaşa,Necdet Erdir,134166,necdet-erdir,Türkiye,1994-09-13,1994-10-14
Kasimpasa,Kasımpaşa,Ömer Gülen,99148,omer-gulen,Türkiye,1993-07-01,1994-06-30
Kasimpasa,Kasımpaşa,Çetin Noyan,85290,cetin-noyan,Türkiye,1992-09-01,1993-06-30
Kasimpasa,Kasımpaşa,Mustafa Yürür,85257,mustafa-yurur,Türkiye,1990-12-30,1991-06-30
Kasimpasa,Kasımpaşa,Çetin Noyan,85290,cetin-noyan,Türkiye,1990-07-01,1990-11-25
Kasimpasa,Kasımpaşa,Enver Katip,65201,enver-katip,Türkiye,1989-12-20,1990-04-17
Kasimpasa,Kasımpaşa,Cihat Erbil,64743,cihat-erbil,Türkiye,1988-07-01,1989-06-30
Kasimpasa,Kasımpaşa,Selahattin Torkal,131834,selahattin-torkal,Türkiye,1986-07-01,1987-06-30
Kasimpasa,Kasımpaşa,Salim Çavunt,117114,salim-cavunt,Türkiye,1967-07-25,1968-06-30
Kasimpasa,Kasımpaşa,Münacettin Barut,139093,munacettin-barut,Türkiye,1966-07-01,1967-06-30
Kasimpasa,Kasımpaşa,Renato Vignolini,136611,renato-vignolini,Italy,1961-08-09,1964-06-30
Kasimpasa,Kasımpaşa,Burhan Sümersan,135799,burhan-sumersan,Türkiye,1960-12-16,1961-06-30
Kasimpasa,Kasımpaşa,Rebii Erkal,37345,rebii-erkal,Türkiye,1960-02-06,1960-12-12
Kasimpasa,Kasımpaşa,Recep Adanır,110880,recep-adanir,Türkiye,1959-10-30,1960-02-06
Kasimpasa,Kasımpaşa,Cihat Arman,32056,cihat-arman,Türkiye,1957-07-01,1959-10-28
Kasimpasa,Kasımpaşa,Mehmet Reşat Nayır,139369,mehmet-resat-nayir,Türkiye,1956-07-01,1957-06-30
Kasimpasa,Kasımpaşa,Burhan Sümersan,135799,burhan-sumersan,Türkiye,1950-07-01,1953-09-09
Kayseri,Kayseri Erciyesspor,Ertuğrul Seçme,34457,ertugrul-secme,Türkiye,2017-08-25,2018-06-30
Kayseri,Kayseri Erciyesspor,Mustafa Şimşek Özkeş,37671,mustafa-simsek-ozkes,Türkiye,2016-09-01,2017-06-30
Kayseri,Kayseri Erciyesspor,Sait Karafırtınalar,19341,sait-karafirtinalar,Türkiye,2016-03-14,2016-06-30
Kayseri,Kayseri Erciyesspor,Timuçin Bayazit,43227,timucin-bayazit,Türkiye,2015-10-16,2016-03-09
Kayseri,Kayseri Erciyesspor,Alaaddin Demirözü,31290,alaaddin-demirozu,Türkiye,2015-08-13,2015-11-11
Kayseri,Kayseri Erciyesspor,Fatih Tekke,29046,fatih-tekke,Türkiye,2015-04-02,2015-06-30
Kayseri,Kayseri Erciyesspor,Mehmet Özdilek,815,mehmet-ozdilek,Türkiye,2015-01-22,2015-03-25
Kayseri,Kayseri Erciyesspor,Uğur Tütüneker,2492,ugur-tutuneker,Türkiye,2014-12-05,2015-01-21
Kayseri,Kayseri Erciyesspor,Bülent Korkmaz,4176,bulent-korkmaz,Türkiye,2014-07-30,2014-11-25
Kayseri,Kayseri Erciyesspor,Hikmet Karaman,801,hikmet-karaman,Türkiye,2013-12-23,2014-07-08
Kayseri,Kayseri Erciyesspor,Fuat Çapa,2043,fuat-capa,Türkiye,2013-08-06,2013-12-23
Kayseri,Kayseri Erciyesspor,Osman Özköylü,9284,osman-ozkoylu,Türkiye,2012-07-01,2013-06-30
Kayseri,Kayseri Erciyesspor,Kemalettin Şentürk,13023,kemalettin-senturk,Türkiye,2012-01-01,2012-06-30
Kayseri,Kayseri Erciyesspor,Fikret Yılmaz,19581,fikret-yilmaz,Türkiye,2011-07-01,2012-01-03
Kayseri,Kayseri Erciyesspor,Ergün Penbe,8208,ergun-penbe,Türkiye,2011-03-02,2011-06-30
Kayseri,Kayseri Erciyesspor,Ercüment Şahin,40845,ercument-sahin,Türkiye,2010-08-19,2011-03-01
Kayseri,Kayseri Erciyesspor,Zekeriya Altıparmak,14476,zekeriya-altiparmak,Türkiye,2010-01-22,2011-03-02
Kayseri,Kayseri Erciyesspor,Mustafa Altındağ,10449,mustafa-altindag,Türkiye,2009-08-05,2009-12-07
Kayseri,Kayseri Erciyesspor,Osman Yozgat,9303,osman-yozgat,Türkiye,2009-02-13,2009-06-30
Kayseri,Kayseri Erciyesspor,Mustafa Uğur,2446,mustafa-ugur,Türkiye,2008-10-24,2009-02-13
Kayseri,Kayseri Erciyesspor,Mehmet Bulut,5198,mehmet-bulut,Türkiye,2007-08-03,2008-10-23
Kayseri,Kayseri Erciyesspor,Bülent Korkmaz,4176,bulent-korkmaz,Türkiye,2007-01-16,2007-06-30
Kayseri,Kayseri Erciyesspor,Werner Lorant,144,werner-lorant,Germany,2006-10-05,2007-01-12
Kayseri,Kayseri Erciyesspor,Mustafa Uğur,2446,mustafa-ugur,Türkiye,2004-07-23,2006-10-03
Kayseri,Kayseri Erciyesspor,Oğuz Çetin,1652,oguz-cetin,Türkiye,2004-01-21,2004-06-30
Kayseri,Kayseri Erciyesspor,Levent Eriş,2444,levent-eris,Türkiye,2003-06-17,2004-01-21
Kayseri,Kayseri Erciyesspor,Mustafa Çapanoğlu,8010,mustafa-capanoglu,Türkiye,2003-04-15,2003-06-17
Kayseri,Kayseri Erciyesspor,Adnan Özbağcı,41897,adnan-ozbagci,Türkiye,2002-11-07,2003-04-14
Kayseri,Kayseri Erciyesspor,Celal Kıprızlı,19319,celal-kiprizli,Türkiye,2002-07-01,2002-11-08
Kayseri,Kayseri Erciyesspor,Mustafa Şimşek Özkeş,37671,mustafa-simsek-ozkes,Türkiye,2002-05-10,2002-06-30
Kayseri,Kayseri Erciyesspor,Hüsnü Özkara,2022,husnu-ozkara,Türkiye,2001-12-24,2002-05-10
Kayseri,Kayseri Erciyesspor,Fuat Yaman,5212,fuat-yaman,Türkiye,2001-10-11,2002-01-15
Kayseri,Kayseri Erciyesspor,Hüsnü Özkara,2022,husnu-ozkara,Türkiye,2001-03-02,2001-06-30
Kayseri,Kayseri Erciyesspor,Kemal Kılıç,10144,kemal-kilic,Türkiye,2000-09-19,2001-02-26
Kayseri,Kayseri Erciyesspor,Mustafa Uğur,2446,mustafa-ugur,Türkiye,2000-03-28,2000-09-20
Kayseri,Kayseri Erciyesspor,Ömer Kaner,60114,omer-kaner,Türkiye,1999-07-09,2000-03-28
Kayseri,Kayseri Erciyesspor,Mustafa Çapanoğlu,8010,mustafa-capanoglu,Türkiye,1999-03-18,1999-06-30
Kayseri,Kayseri Erciyesspor,Kemal Kılıç,10144,kemal-kilic,Türkiye,1998-07-01,1999-03-09
Kayseri,Kayseri Erciyesspor,Gheorghe Mulțescu,5429,gheorghe-multescu,Romania,1997-06-01,1998-06-30
Kayseri,Kayseri Erciyesspor,Samet Aybaba,5002,samet-aybaba,Türkiye,1996-01-02,1997-06-30
Kayseri,Kayseri Erciyesspor,Raşit Çetiner,4097,rasit-cetiner,Türkiye,1995-10-25,1995-12-18
Kayseri,Kayseri Erciyesspor,Nevzat Güzelırmak,60737,nevzat-guzelirmak,Türkiye,1994-11-24,1995-10-25
Kayseri,Kayseri Erciyesspor,Kamuran Yavuz,62729,kamuran-yavuz,Türkiye,1994-07-01,1994-11-22
Kayseri,Kayseri Erciyesspor,Samet Aybaba,5002,samet-aybaba,Türkiye,1993-01-21,1994-06-30
Kayseri,Kayseri Erciyesspor,Tınaz Tırpan,25611,tinaz-tirpan,Türkiye,1992-07-01,1993-01-21
Kayseri,Kayseri Erciyesspor,Nevzat Güzelırmak,60737,nevzat-guzelirmak,Türkiye,1991-06-19,1992-06-30
Kayseri,Kayseri Erciyesspor,Enver Ürekli,134086,enver-urekli,Türkiye,1988-07-01,1989-03-06
Kayseri,Kayseri Erciyesspor,Halil Güngördü,61776,halil-gungordu,Türkiye,1988-07-01,1988-09-12
Kayseri,Kayseri Erciyesspor,Feridun Köse,61283,feridun-kose,Türkiye,1988-03-01,1989-06-30
Kayseri,Kayseri Erciyesspor,Fehmi Kuş,124342,fehmi-kus,Türkiye,1987-07-01,1988-11-08
Kayseri,Kayseri Erciyesspor,Candan Dumanlı,62237,candan-dumanli,Türkiye,1986-07-01,1987-06-30
Kayseri,Kayseri Erciyesspor,Necip Erdoğan,60117,necip-erdogan,Türkiye,1986-05-05,1986-06-30
Kayseri,Kayseri Erciyesspor,Gündüz Tekin Onay,60108,gunduz-tekin-onay,Türkiye,1986-01-01,1986-05-05
Kayseri,Kayseri Erciyesspor,Tınaz Tırpan,25611,tinaz-tirpan,Türkiye,1985-07-01,1985-12-09
Kayseri,Kayseri Erciyesspor,Erkan Kural,61073,erkan-kural,Türkiye,1984-07-01,1985-06-30
Kayseri,Kayseri Erciyesspor,Fehmi Kuş,124342,fehmi-kus,Türkiye,1982-10-13,1984-06-30
Kayseri,Kayseri Erciyesspor,Fehmi Kuş,124342,fehmi-kus,Türkiye,1980-10-12,1982-06-30
Kayseri,Kayseri Erciyesspor,Tekin Yolaç,124353,tekin-yolac,Türkiye,1980-07-01,1980-10-12
Kayseri,Kayseri Erciyesspor,Tamer Güney,71000,tamer-guney,Türkiye,1979-11-01,1980-05-12
Kayseri,Kayseri Erciyesspor,Erkan Kural,61073,erkan-kural,Türkiye,1977-07-01,1978-06-30
Kayseri,Kayseri Erciyesspor,Tekin Yolaç,124353,tekin-yolac,Türkiye,1975-07-01,1976-06-30
Kayseri,Kayseri Erciyesspor,Tamer Güney,71000,tamer-guney,Türkiye,1974-10-30,1975-06-30
Kayseri,Kayseri Erciyesspor,Sabri Kiraz,31712,sabri-kiraz,Türkiye,1973-07-01,1973-10-29
Kayseri,Kayseri Erciyesspor,Erdoğan Gürhan,93424,erdogan-gurhan,Türkiye,1971-07-01,1973-03-30
Kayseri,Kayseri Erciyesspor,Naci Özkaya,113698,naci-ozkaya,Türkiye,1971-01-01,1971-06-30
Kayseri,Kayseri Erciyesspor,Suat Mamat,136514,suat-mamat,Türkiye,1970-07-01,1970-12-30
Kayseri,Kayseri Erciyesspor,Şükrü Ersoy,90259,sukru-ersoy,Türkiye,1968-07-01,1969-06-30
Kayseri,Kayseri Erciyesspor,Erdoğan Gürhan,93424,erdogan-gurhan,Türkiye,1966-07-07,1968-06-30
Kayserispor,Kayserispor,Erling Moe,41529,erling-moe,Norway,2026-02-25,
Kayserispor,Kayserispor,Muhammed Türkmen,92322,muhammed-turkmen,Türkiye,2026-02-10,2026-02-25
Kayserispor,Kayserispor,Radomir Djalovic,104976,radomir-djalovic,Montenegro,2025-10-12,2026-02-24
Kayserispor,Kayserispor,Markus Gisdol,4849,markus-gisdol,Germany,2025-07-01,2025-10-07
Kayserispor,Kayserispor,Sergej Jakirovic,55762,sergej-jakirovic,Bosnia-Herzegovina,2025-01-28,2025-06-30
Kayserispor,Kayserispor,Sinan Kaloğlu,84667,sinan-kaloglu,Türkiye,2024-10-10,2025-01-25
Kayserispor,Kayserispor,Burak Yılmaz,117405,burak-yilmaz,Türkiye,2024-01-29,2024-10-01
Kayserispor,Kayserispor,Recep Uçar,22369,recep-ucar,Türkiye,2023-09-10,2024-01-27
Kayserispor,Kayserispor,Çağdaş Atan,46594,cagdas-atan,Türkiye,2022-07-01,2023-09-06
Kayserispor,Kayserispor,Hikmet Karaman,801,hikmet-karaman,Türkiye,2021-08-20,2022-06-30
Kayserispor,Kayserispor,Yalçın Koşukavak,32976,yalcin-kosukavak,Türkiye,2021-04-27,2021-08-18
Kayserispor,Kayserispor,Hamza Hamzaoğlu,8536,hamza-hamzaoglu,Türkiye,2021-03-26,2021-04-25
Kayserispor,Kayserispor,Uğur Kulaksız,87959,ugur-kulaksiz,Türkiye,2021-02-24,2021-03-20
Kayserispor,Kayserispor,Dan Petrescu,2730,dan-petrescu,Romania,2021-01-11,2021-02-23
Kayserispor,Kayserispor,Samet Aybaba,5002,samet-aybaba,Türkiye,2020-11-16,2021-01-04
Kayserispor,Kayserispor,Bayram Bektaş,30871,bayram-bektas,Türkiye,2020-09-01,2020-11-01
Kayserispor,Kayserispor,Robert Prosinecki,6653,robert-prosinecki,Croatia,2020-01-13,2020-08-03
Kayserispor,Kayserispor,Bülent Uygun,5014,bulent-uygun,Türkiye,2019-10-31,2020-01-03
Kayserispor,Kayserispor,Samet Aybaba,5002,samet-aybaba,Türkiye,2019-10-10,2019-10-28
Kayserispor,Kayserispor,Hikmet Karaman,801,hikmet-karaman,Türkiye,2018-12-06,2019-10-08
Kayserispor,Kayserispor,Ertuğrul Sağlam,2019,ertugrul-saglam,Türkiye,2018-05-16,2018-12-02
Kayserispor,Kayserispor,Marius Șumudică,13105,marius-sumudica,Romania,2017-07-03,2018-05-15
Kayserispor,Kayserispor,Mesut Bakkal,784,mesut-bakkal,Türkiye,2017-04-24,2017-06-30
Kayserispor,Kayserispor,Sergen Yalçın,32128,sergen-yalcin,Türkiye,2017-01-11,2017-04-22
Kayserispor,Kayserispor,Hakan Kutlu,5471,hakan-kutlu,Türkiye,2016-03-10,2016-12-06
Kayserispor,Kayserispor,Tolunay Kafkas,5006,tolunay-kafkas,Türkiye,2015-07-08,2016-03-03
Kayserispor,Kayserispor,Cüneyt Dumlupınar,38778,cuneyt-dumlupinar,Türkiye,2014-07-17,2015-06-30
Kayserispor,Kayserispor,Mutlu Topçu,2618,mutlu-topcu,Türkiye,2014-07-01,2014-09-29
Kayserispor,Kayserispor,Cüneyt Dumlupınar,38778,cuneyt-dumlupinar,Türkiye,2014-03-10,2014-06-30
Kayserispor,Kayserispor,Domingos Paciência,3259,domingos-paciencia,Portugal,2014-01-21,2014-03-20
Kayserispor,Kayserispor,Robert Prosinecki,6653,robert-prosinecki,Croatia,2012-10-15,2014-01-10
Kayserispor,Kayserispor,Shota Arveladze,7849,shota-arveladze,Georgia,2010-08-02,2012-10-09
Kayserispor,Kayserispor,Tolunay Kafkas,5006,tolunay-kafkas,Türkiye,2007-07-01,2010-06-30
Kayserispor,Kayserispor,Ertuğrul Sağlam,2019,ertugrul-saglam,Türkiye,2005-07-28,2007-06-30
Kayserispor,Kayserispor,Hikmet Karaman,801,hikmet-karaman,Türkiye,2004-10-01,2005-06-30
Kayserispor,Kayserispor,Hüsnü Özkara,2022,husnu-ozkara,Türkiye,2004-07-27,2004-09-29
Kayserispor,Kayserispor,Hüseyin Hamamcı,1108,huseyin-hamamci,Türkiye,2003-08-29,2004-06-30
Kayserispor,Kayserispor,Uğur Tütüneker,2492,ugur-tutuneker,Türkiye,2003-07-01,2003-08-27
Kayserispor,Kayserispor,Mustafa Uğur,2446,mustafa-ugur,Türkiye,2001-08-01,2004-07-23
Kayserispor,Kayserispor,Mehmet Bulut,5198,mehmet-bulut,Türkiye,2000-07-01,2001-06-30
Kayserispor,Kayserispor,Mehmet Ali Çınar,10480,mehmet-ali-cinar,Türkiye,1999-07-01,1999-11-10
Kayserispor,Kayserispor,Mehmet Bulut,5198,mehmet-bulut,Türkiye,1997-10-15,1999-09-10
Kayserispor,Kayserispor,Fehmi Kuş,124342,fehmi-kus,Türkiye,1997-06-01,1997-10-09
Kayserispor,Kayserispor,Mustafa Altındağ,10449,mustafa-altindag,Türkiye,1995-07-01,1995-11-02
Kayserispor,Kayserispor,Mehmet Bulut,5198,mehmet-bulut,Türkiye,1994-07-01,1995-02-22
Kayserispor,Kayserispor,Yılmaz Yavman,149597,yilmaz-yavman,Türkiye,1985-12-09,1986-06-30
Kayserispor,Kayserispor,Tamer Kaptan,28495,tamer-kaptan,Türkiye,1979-07-01,1979-10-07
Kocaelispor,Kocaelispor,Selçuk İnan,83535,selcuk-inan,Türkiye,2025-07-01,
Kocaelispor,Kocaelispor,İsmet Taşdemir,18920,ismet-tasdemir,Türkiye,2024-12-23,2025-06-30
Kocaelispor,Kocaelispor,Ertuğrul Sağlam,2019,ertugrul-saglam,Türkiye,2024-05-12,2024-12-20
Kocaelispor,Kocaelispor,Mustafa Gürsel,42058,mustafa-gursel,Türkiye,2024-02-20,2024-05-12
Kocaelispor,Kocaelispor,Ertuğrul Sağlam,2019,ertugrul-saglam,Türkiye,2023-07-01,2024-02-19
Kocaelispor,Kocaelispor,Fırat Gül,68495,firat-gul,Türkiye,2022-04-13,2023-05-30
Kocaelispor,Kocaelispor,Mehmet Altıparmak,5195,mehmet-altiparmak,Türkiye,2022-01-24,2022-04-11
Kocaelispor,Kocaelispor,Mustafa Reşit Akçay,15266,mustafa-resit-akcay,Türkiye,2021-01-18,2022-01-24
Kocaelispor,Kocaelispor,Erhan Altın,9012,erhan-altin,Türkiye,2020-10-20,2021-01-15
Kocaelispor,Kocaelispor,Selahaddin Dinçel,13269,selahaddin-dincel,Türkiye,2019-10-25,2020-09-23
Kocaelispor,Kocaelispor,Engin Korukır,17834,engin-korukir,Türkiye,2019-08-21,2019-10-22
Kocaelispor,Kocaelispor,Galip Gündoğdu,32805,galip-gundogdu,Türkiye,2018-01-12,2019-06-30
Kocaelispor,Kocaelispor,Fatih Kavlak,5080,fatih-kavlak,Türkiye,2017-09-25,2017-12-11
Kocaelispor,Kocaelispor,Ümit Metin Yıldız,34444,umit-metin-yildiz,Türkiye,2016-08-01,2017-09-18
Kocaelispor,Kocaelispor,Ergun Ortakcı,13270,ergun-ortakci,Türkiye,2015-09-09,2016-06-18
Kocaelispor,Kocaelispor,Kayhan Çubuklu,13264,kayhan-cubuklu,Türkiye,2014-09-26,2015-06-30
Kocaelispor,Kocaelispor,Ahmet Arslaner,25816,ahmet-arslaner,Türkiye,2013-11-28,2014-06-30
Kocaelispor,Kocaelispor,Faruk Sarman,31570,faruk-sarman,Türkiye,2013-08-19,2013-10-03
Kocaelispor,Kocaelispor,Bülent Baturman,13011,bulent-baturman,Türkiye,2012-09-04,2013-04-19
Kocaelispor,Kocaelispor,Yalçın Kıldıran,21327,yalcin-kildiran,Türkiye,2013-04-19,2013-06-30
Kocaelispor,Kocaelispor,Ekrem Albayrak,22089,ekrem-albayrak,Türkiye,2011-12-02,2012-06-30
Kocaelispor,Kocaelispor,Yalçın Kıldıran,21327,yalcin-kildiran,Türkiye,2011-11-11,2011-12-02
Kocaelispor,Kocaelispor,Ceyhun Güray,20967,ceyhun-guray,Türkiye,2011-09-07,2011-10-11
Kocaelispor,Kocaelispor,Soner Alp,17021,soner-alp,Türkiye,2010-07-13,2011-04-22
Kocaelispor,Kocaelispor,Coşkun Demirbakan,8012,coskun-demirbakan,Türkiye,2010-02-18,2010-04-22
Kocaelispor,Kocaelispor,Bülent Baturman,13011,bulent-baturman,Türkiye,2010-02-05,2010-02-16
Kocaelispor,Kocaelispor,Cihat Arslan,5540,cihat-arslan,Türkiye,2009-08-03,2010-02-05
Kocaelispor,Kocaelispor,Erhan Altın,9012,erhan-altin,Türkiye,2009-01-21,2009-06-30
Kocaelispor,Kocaelispor,Yılmaz Vural,810,yilmaz-vural,Türkiye,2008-10-03,2009-01-22
Kocaelispor,Kocaelispor,Engin İpekoğlu,5205,engin-ipekoglu,Türkiye,2008-04-24,2008-09-25
Kocaelispor,Kocaelispor,Kayhan Çubuklu,13264,kayhan-cubuklu,Türkiye,2007-11-01,2008-04-23
Kocaelispor,Kocaelispor,Fuat Yaman,5212,fuat-yaman,Türkiye,2007-07-01,2007-10-28
Kocaelispor,Kocaelispor,Orhan Şerit,32329,orhan-serit,Türkiye,2007-02-27,2007-06-30
Kocaelispor,Kocaelispor,Fatih Uraz,136143,fatih-uraz,Türkiye,2006-10-27,2007-02-09
Kocaelispor,Kocaelispor,Ümit Kayıhan,802,umit-kayihan,Türkiye,2006-08-10,2006-10-27
Kocaelispor,Kocaelispor,Bülent Baturman,13011,bulent-baturman,Türkiye,2006-03-09,2006-06-22
Kocaelispor,Kocaelispor,Fuat Yaman,5212,fuat-yaman,Türkiye,2005-10-06,2006-03-07
Kocaelispor,Kocaelispor,Sadi Tekelioğlu,22826,sadi-tekelioglu,Türkiye,2005-08-15,2005-10-04
Kocaelispor,Kocaelispor,Bahri Kaya,17749,bahri-kaya,Türkiye,2004-10-15,2005-06-30
Kocaelispor,Kocaelispor,Engin Korukır,17834,engin-korukir,Türkiye,2004-03-27,2004-10-12
Kocaelispor,Kocaelispor,Erhan Arslan,19340,erhan-arslan,Türkiye,2003-11-28,2004-03-26
Kocaelispor,Kocaelispor,Hüseyin Kalpar,12053,huseyin-kalpar,Türkiye,2003-08-13,2003-11-21
Kocaelispor,Kocaelispor,Güvenç Kurtar,804,guvenc-kurtar,Türkiye,2002-10-16,2003-06-30
Kocaelispor,Kocaelispor,Hikmet Karaman,801,hikmet-karaman,Türkiye,2000-12-08,2002-10-08
Kocaelispor,Kocaelispor,Rasim Kara,28492,rasim-kara,Türkiye,2000-09-05,2000-11-27
Kocaelispor,Kocaelispor,Güvenç Kurtar,804,guvenc-kurtar,Türkiye,1998-06-25,2000-08-29
Kocaelispor,Kocaelispor,Holger Osieck,181,holger-osieck,Germany,1997-01-16,1998-06-30
Kocaelispor,Kocaelispor,Hikmet Karaman,801,hikmet-karaman,Türkiye,1996-10-11,1997-01-21
Kocaelispor,Kocaelispor,Mustafa Denizli,7875,mustafa-denizli,Türkiye,1994-07-18,1996-09-28
Kocaelispor,Kocaelispor,Reinhard Saftig,894,reinhard-saftig,Germany,1994-01-22,1994-06-30
Kocaelispor,Kocaelispor,Güvenç Kurtar,804,guvenc-kurtar,Türkiye,1991-06-03,1994-01-20
Kocaelispor,Kocaelispor,Adnan Dinçer,63332,adnan-dincer,Türkiye,1990-05-25,1991-06-30
Kocaelispor,Kocaelispor,Nihat Atacan,63302,nihat-atacan,Türkiye,1988-10-21,1989-06-30
Kocaelispor,Kocaelispor,Şener Dal,64172,sener-dal,Türkiye,1988-01-27,1988-06-30
Kocaelispor,Kocaelispor,Ahmet Asena,124144,ahmet-asena,Türkiye,1987-04-27,1987-06-30
Kocaelispor,Kocaelispor,Avni Kalkavan,113740,avni-kalkavan,Türkiye,1986-12-12,1987-04-26
Kocaelispor,Kocaelispor,Çetin Güler,99553,cetin-guler,Türkiye,1986-07-01,1986-12-08
Kocaelispor,Kocaelispor,Yılmaz Gökdel,46133,yilmaz-gokdel,Türkiye,1985-11-10,1986-06-30
Kocaelispor,Kocaelispor,Şener Dal,64172,sener-dal,Türkiye,1984-04-18,1985-10-28
Kocaelispor,Kocaelispor,Özcan Arkoç,952,ozcan-arkoc,Türkiye,1983-07-01,1984-06-30
Kocaelispor,Kocaelispor,Yılmaz Gökdel,46133,yilmaz-gokdel,Türkiye,1982-10-13,1983-06-30
Kocaelispor,Kocaelispor,Fethi Demircan,45901,fethi-demircan,Türkiye,1982-07-01,1982-10-19
Kocaelispor,Kocaelispor,Şener Dal,64172,sener-dal,Türkiye,1982-04-12,1982-06-30
Kocaelispor,Kocaelispor,Zeynel Soyuer,10483,zeynel-soyuer,Türkiye,1980-07-01,1982-04-12
Kocaelispor,Kocaelispor,Fethi Demircan,45901,fethi-demircan,Türkiye,1979-07-01,1980-06-30
Kocaelispor,Kocaelispor,Abdullah Matay,72396,abdullah-matay,Türkiye,1978-07-01,1979-06-30
Kocaelispor,Kocaelispor,Çetin Güler,99553,cetin-guler,Türkiye,1977-07-01,1978-05-30
Kocaelispor,Kocaelispor,Muhterem Ar,137441,muhterem-ar,Türkiye,1976-07-01,1977-06-30
Kocaelispor,Kocaelispor,Avni Kalkavan,113740,avni-kalkavan,Türkiye,1976-07-01,1977-06-30
Kocaelispor,Kocaelispor,Tekin Yolaç,124353,tekin-yolac,Türkiye,1975-07-01,1976-06-30
Kocaelispor,Kocaelispor,Sabri Kiraz,31712,sabri-kiraz,Türkiye,1975-01-01,1976-01-02
Kocaelispor,Kocaelispor,Suat Mamat,136514,suat-mamat,Türkiye,1973-09-01,1974-06-30
Kocaelispor,Kocaelispor,Doğan Akı,124938,dogan-aki,Türkiye,1973-01-01,1973-06-30
Kocaelispor,Kocaelispor,Avni Kalkavan,113740,avni-kalkavan,Türkiye,1970-07-01,1971-06-30
Kocaelispor,Kocaelispor,Selahattin Arın,84822,selahattin-arin,Türkiye,1968-04-01,1969-02-01
Kocaelispor,Kocaelispor,Avni Kalkavan,113740,avni-kalkavan,Türkiye,1967-07-01,1968-03-30
Konyaspor,Konyaspor,İlhan Palut,41916,ilhan-palut,Türkiye,2026-02-06,
Konyaspor,Konyaspor,Çağdaş Atan,46594,cagdas-atan,Türkiye,2025-11-06,2026-02-04
Konyaspor,Konyaspor,Recep Uçar,22369,recep-ucar,Türkiye,2024-11-01,2025-11-03
Konyaspor,Konyaspor,Ali Çamdalı,119905,ali-camdali,Türkiye,2024-04-29,2024-10-30
Konyaspor,Konyaspor,Fahrudin Omerovic,1062,fahrudin-omerovic,Bosnia-Herzegovina,2024-01-15,2024-04-29
Konyaspor,Konyaspor,Hakan Keleş,64778,hakan-keles,Türkiye,2023-10-28,2024-01-11
Konyaspor,Konyaspor,Aleksandar Stanojevic,4183,aleksandar-stanojevic,Serbia,2023-01-18,2023-10-23
Konyaspor,Konyaspor,İlhan Palut,41916,ilhan-palut,Türkiye,2021-02-10,2023-01-17
Konyaspor,Konyaspor,İsmail Kartal,6366,ismail-kartal,Türkiye,2020-09-14,2021-02-08
