football_data_name,transfermarkt_name,manager,trainer_id,nationality,date_of_birth,start_date,end_date,age_at_appointment,experience_clubs_before,experience_years_before
Karagumruk,Fatih Karagümrük,Bülent Eken,32874,Türkiye,1923-10-26,1959-09-27,1960-08-01,35.9,2,4.2
Karagumruk,Fatih Karagümrük,László Székely,31016,Hungary,1910-01-01,1959-07-16,1959-09-27,49.5,12,13.0
Karagumruk,Fatih Karagümrük,Halil Özyazıcı,108945,Türkiye,1923-01-01,1958-07-12,1959-06-30,35.5,3,4.0
Kasimpasa,Kasımpaşa,Emre Belözoğlu,82796,Türkiye,1980-09-07,2025-12-05,,45.2,0,
Kasimpasa,Kasımpaşa,Shota Arveladze,7849,Georgia,1973-02-22,2025-07-07,2025-12-03,52.4,0,
Kasimpasa,Kasımpaşa,Burak Yılmaz,117405,Türkiye,1985-07-15,2025-01-30,2025-06-30,39.5,0,
Kasimpasa,Kasımpaşa,Hakan Keleş,64778,Türkiye,1972-01-08,2024-11-14,2025-01-28,52.9,13,16.7
Kasimpasa,Kasımpaşa,Sami Uğurlu,90166,Türkiye,1978-04-27,2023-11-29,2024-11-07,45.6,0,
Kasimpasa,Kasımpaşa,Kemal Özdeş,3106,Türkiye,1970-05-10,2023-04-01,2023-11-29,52.9,20,27.5
Kasimpasa,Kasımpaşa,Selçuk İnan,83535,Türkiye,1985-02-10,2022-11-22,2023-03-18,37.8,0,
Kasimpasa,Kasımpaşa,Şenol Can,73765,Türkiye,1983-04-03,2022-08-18,2022-11-11,39.4,0,
Kasimpasa,Kasımpaşa,Sami Uğurlu,90166,Türkiye,1978-04-27,2021-12-20,2022-08-16,43.6,0,
Kasimpasa,Kasımpaşa,Hakan Kutlu,5471,Türkiye,1972-01-14,2021-10-28,2021-12-18,49.8,0,
Kasimpasa,Kasımpaşa,Cihat Arslan,5540,Türkiye,1970-02-09,2021-08-19,2021-10-27,51.5,0,
Kasimpasa,Kasımpaşa,Şenol Can,73765,Türkiye,1983-04-03,2021-03-24,2021-08-15,38.0,0,
Kasimpasa,Kasımpaşa,Fuat Çapa,2043,Türkiye,1968-08-15,2020-11-28,2021-03-22,52.3,19,20.4
Kasimpasa,Kasımpaşa,İrfan Buz,24256,Germany,1967-04-15,2020-11-16,2020-11-27,53.6,0,
Kasimpasa,Kasımpaşa,Mehmet Altıparmak,5195,Türkiye,1969-05-01,2020-08-25,2020-11-04,51.3,0,
Kasimpasa,Kasımpaşa,Fuat Çapa,2043,Türkiye,1968-08-15,2020-02-06,2020-07-27,51.5,17,19.6
Kasimpasa,Kasımpaşa,Tayfur Havutçu,7877,Türkiye,1970-04-23,2019-12-04,2020-01-19,49.6,8,12.9
Kasimpasa,Kasımpaşa,Kemal Özdeş,3106,Türkiye,1970-05-10,2019-07-03,2019-12-02,49.1,18,23.8
Kasimpasa,Kasımpaşa,İlyas Öztürk,69805,Türkiye,1969-01-20,2019-05-15,2019-05-27,50.3,10,15.7
Kasimpasa,Kasımpaşa,Mustafa Denizli,7875,Türkiye,1949-11-10,2018-10-04,2019-05-14,68.9,17,34.3
Kasimpasa,Kasımpaşa,Kemal Özdeş,3106,Türkiye,1970-05-10,2016-09-16,2018-10-02,46.4,16,21.0
Kasimpasa,Kasımpaşa,Rıza Çalımbay,789,Türkiye,1963-02-02,2015-07-07,2016-09-16,52.4,12,14.3
Kasimpasa,Kasımpaşa,Önder Özen,7255,Türkiye,1969-10-17,2015-04-14,2015-06-29,45.5,5,12.1
Kasimpasa,Kasımpaşa,Shota Arveladze,7849,Georgia,1973-02-22,2012-10-10,2015-03-18,39.6,0,
Kasimpasa,Kasımpaşa,Fuat Kilic,7900,Germany,1973-05-09,2012-09-24,2012-10-07,39.4,7,7.2
Kasimpasa,Kasımpaşa,Metin Diyadin,5199,Türkiye,,2012-03-28,2012-09-24,,0,
Kasimpasa,Kasımpaşa,Uğur Tütüneker,2492,Türkiye,1963-08-02,2011-08-22,2012-03-27,48.1,10,13.1
Kasimpasa,Kasımpaşa,Fuat Çapa,2043,Türkiye,1968-08-15,2011-01-05,2011-06-30,42.4,10,10.5
Kasimpasa,Kasımpaşa,Yılmaz Vural,810,Türkiye,1953-01-01,2009-09-07,2011-01-05,56.7,0,
Kasimpasa,Kasımpaşa,Besim Durmuş,10148,Türkiye,1965-09-01,2009-03-11,2009-09-04,43.5,0,
Kasimpasa,Kasımpaşa,Uğur Tütüneker,2492,Türkiye,1963-08-02,2007-12-19,2009-03-11,44.4,8,9.5
Kasimpasa,Kasımpaşa,Werner Lorant,144,Germany,1948-11-21,2007-10-06,2007-12-03,58.9,12,20.8
Kasimpasa,Kasımpaşa,Kadir Özcan,5214,Türkiye,1952-06-21,2007-03-30,2007-10-01,54.8,12,15.7
Kasimpasa,Kasımpaşa,Abdülkerim Durmaz,19093,Türkiye,1960-09-13,2005-03-23,2005-12-28,44.5,5,8.6
Kasimpasa,Kasımpaşa,Mehmet Akif Başaran,5196,Türkiye,1956-02-15,2005-01-17,2007-03-27,48.9,17,17.5
Kasimpasa,Kasımpaşa,Ali Ercan Ötünctemur,86411,Türkiye,1956-02-08,2004-07-30,2005-03-25,48.5,10,23.1
Kasimpasa,Kasımpaşa,Hasan Vezir,19289,Türkiye,1962-09-07,2003-10-24,2004-03-05,41.1,3,2.9
Kasimpasa,Kasımpaşa,Ali Ercan Ötünctemur,86411,Türkiye,1956-02-08,2000-11-17,2002-06-30,44.8,7,19.4
Kasimpasa,Kasımpaşa,Nevruz Şerif,13263,Türkiye,1951-03-22,1999-12-09,2000-06-30,48.7,5,11.4
Kasimpasa,Kasımpaşa,Mehmet Şansal,12432,Türkiye,1956-08-01,1999-01-15,1999-12-07,42.5,10,11.5
Kasimpasa,Kasımpaşa,Ergun Ortakcı,13270,Türkiye,1959-01-01,1998-06-19,1999-03-12,39.5,5,4.7
Kasimpasa,Kasımpaşa,Mehmet Şansal,12432,Türkiye,1956-08-01,1996-06-28,1998-06-30,39.9,7,9.0
Kasimpasa,Kasımpaşa,İsmail Demiriz,61330,Türkiye,1962-04-01,1995-08-01,1996-06-30,33.3,0,0.0
Kasimpasa,Kasımpaşa,Nevruz Şerif,13263,Türkiye,1951-03-22,1995-02-01,1995-06-30,43.9,3,6.6
Kasimpasa,Kasımpaşa,İsa Ertürk,85275,Türkiye,1955-07-17,1994-10-08,1995-01-02,39.2,7,4.3
Kasimpasa,Kasımpaşa,Necdet Erdir,134166,Türkiye,,1994-09-13,1994-10-14,,0,0.0
Kasimpasa,Kasımpaşa,Ömer Gülen,99148,Türkiye,1954-04-02,1993-07-01,1994-06-30,39.2,1,1.0
Kasimpasa,Kasımpaşa,Çetin Noyan,85290,Türkiye,1940-08-13,1992-09-01,1993-06-30,52.1,3,8.2
Kasimpasa,Kasımpaşa,Mustafa Yürür,85257,Türkiye,1938-06-20,1990-12-30,1991-06-30,52.5,8,11.5
Kasimpasa,Kasımpaşa,Çetin Noyan,85290,Türkiye,1940-08-13,1990-07-01,1990-11-25,49.9,2,6.0
Kasimpasa,Kasımpaşa,Enver Katip,65201,Türkiye,1944-07-25,1989-12-20,1990-04-17,45.4,11,13.5
Kasimpasa,Kasımpaşa,Cihat Erbil,64743,Türkiye,1946-06-01,1988-07-01,1989-06-30,42.1,5,7.0
Kasimpasa,Kasımpaşa,Selahattin Torkal,131834,Türkiye,1924-11-15,1986-07-01,1987-06-30,61.6,19,24.0
Kasimpasa,Kasımpaşa,Salim Çavunt,117114,Türkiye,1926-12-05,1967-07-25,1968-06-30,40.6,3,7.1
Kasimpasa,Kasımpaşa,Münacettin Barut,139093,Türkiye,1936-06-24,1966-07-01,1967-06-30,30.0,1,2.0
Kasimpasa,Kasımpaşa,Renato Vignolini,136611,Italy,1906-12-03,1961-08-09,1964-06-30,54.7,2,15.1
Kasimpasa,Kasımpaşa,Burhan Sümersan,135799,Türkiye,1917-07-10,1960-12-16,1961-06-30,43.4,1,10.5
Kasimpasa,Kasımpaşa,Rebii Erkal,37345,Türkiye,1911-02-10,1960-02-06,1960-12-12,49.0,6,14.4
Kasimpasa,Kasımpaşa,Recep Adanır,110880,Türkiye,1929-05-03,1959-10-30,1960-02-06,30.5,0,0.0
Kasimpasa,Kasımpaşa,Cihat Arman,32056,Türkiye,1915-07-16,1957-07-01,1959-10-28,42.0,5,7.6
Kasimpasa,Kasımpaşa,Mehmet Reşat Nayır,139369,Türkiye,1911-07-13,1956-07-01,1957-06-30,45.0,0,0.0
Kasimpasa,Kasımpaşa,Burhan Sümersan,135799,Türkiye,1917-07-10,1950-07-01,1953-09-09,33.0,0,0.0
Kayseri,Kayseri Erciyesspor,Ertuğrul Seçme,34457,Türkiye,,2017-08-25,2018-06-30,,0,
Kayseri,Kayseri Erciyesspor,Mustafa Şimşek Özkeş,37671,Türkiye,1963-08-18,2016-09-01,2017-06-30,53.0,10,20.0
Kayseri,Kayseri Erciyesspor,Sait Karafırtınalar,19341,Türkiye,1969-01-01,2016-03-14,2016-06-30,47.2,0,
Kayseri,Kayseri Erciyesspor,Timuçin Bayazit,43227,Türkiye,1972-10-26,2015-10-16,2016-03-09,43.0,5,5.9
Kayseri,Kayseri Erciyesspor,Alaaddin Demirözü,31290,Türkiye,1962-04-08,2015-08-13,2015-11-11,53.3,10,11.1
Kayseri,Kayseri Erciyesspor,Fatih Tekke,29046,Türkiye,1977-09-09,2015-04-02,2015-06-30,37.6,0,
Kayseri,Kayseri Erciyesspor,Mehmet Özdilek,815,Türkiye,1966-04-01,2015-01-22,2015-03-25,48.8,8,11.0
Kayseri,Kayseri Erciyesspor,Uğur Tütüneker,2492,Türkiye,1963-08-02,2014-12-05,2015-01-21,51.3,13,16.4
Kayseri,Kayseri Erciyesspor,Bülent Korkmaz,4176,Türkiye,1968-11-24,2014-07-30,2014-11-25,45.7,8,8.9
Kayseri,Kayseri Erciyesspor,Hikmet Karaman,801,Türkiye,1960-03-09,2013-12-23,2014-07-08,53.8,0,
Kayseri,Kayseri Erciyesspor,Fuat Çapa,2043,Türkiye,1968-08-15,2013-08-06,2013-12-23,45.0,12,13.1
Kayseri,Kayseri Erciyesspor,Osman Özköylü,9284,Türkiye,1971-08-26,2012-07-01,2013-06-30,40.8,0,
Kayseri,Kayseri Erciyesspor,Kemalettin Şentürk,13023,Türkiye,1970-02-09,2012-01-01,2012-06-30,41.9,4,3.2
Kayseri,Kayseri Erciyesspor,Fikret Yılmaz,19581,Türkiye,1957-08-01,2011-07-01,2012-01-03,53.9,2,2.4
Kayseri,Kayseri Erciyesspor,Ergün Penbe,8208,Türkiye,1972-05-17,2011-03-02,2011-06-30,38.8,0,
Kayseri,Kayseri Erciyesspor,Ercüment Şahin,40845,Türkiye,1968-10-01,2010-08-19,2011-03-01,41.9,7,6.1
Kayseri,Kayseri Erciyesspor,Zekeriya Altıparmak,14476,Türkiye,1963-11-26,2010-01-22,2011-03-02,46.2,5,12.4
Kayseri,Kayseri Erciyesspor,Mustafa Altındağ,10449,Türkiye,1957-06-13,2009-08-05,2009-12-07,52.1,18,20.1
Kayseri,Kayseri Erciyesspor,Osman Yozgat,9303,Türkiye,1962-07-01,2009-02-13,2009-06-30,46.6,0,0.0
Kayseri,Kayseri Erciyesspor,Mustafa Uğur,2446,Türkiye,1963-01-19,2008-10-24,2009-02-13,45.8,7,11.3
Kayseri,Kayseri Erciyesspor,Mehmet Bulut,5198,Türkiye,1958-02-05,2007-08-03,2008-10-23,49.5,10,15.0
Kayseri,Kayseri Erciyesspor,Bülent Korkmaz,4176,Türkiye,1968-11-24,2007-01-16,2007-06-30,38.1,1,1.4
Kayseri,Kayseri Erciyesspor,Werner Lorant,144,Germany,1948-11-21,2006-10-05,2007-01-12,57.9,10,19.8
Kayseri,Kayseri Erciyesspor,Mustafa Uğur,2446,Türkiye,1963-01-19,2004-07-23,2006-10-03,41.5,4,7.0
Kayseri,Kayseri Erciyesspor,Oğuz Çetin,1652,Türkiye,1963-02-15,2004-01-21,2004-06-30,40.9,2,3.5
Kayseri,Kayseri Erciyesspor,Levent Eriş,2444,Türkiye,1962-09-17,2003-06-17,2004-01-21,40.7,0,
Kayseri,Kayseri Erciyesspor,Mustafa Çapanoğlu,8010,Türkiye,1956-01-01,2003-04-15,2003-06-17,47.3,9,10.7
Kayseri,Kayseri Erciyesspor,Adnan Özbağcı,41897,Türkiye,1961-10-27,2002-11-07,2003-04-14,41.0,5,11.3
Kayseri,Kayseri Erciyesspor,Celal Kıprızlı,19319,Türkiye,1950-04-28,2002-07-01,2002-11-08,52.2,8,14.5
Kayseri,Kayseri Erciyesspor,Mustafa Şimşek Özkeş,37671,Türkiye,1963-08-18,2002-05-10,2002-06-30,38.7,1,5.7
Kayseri,Kayseri Erciyesspor,Hüsnü Özkara,2022,Türkiye,1955-01-25,2001-12-24,2002-05-10,46.9,12,11.5
Kayseri,Kayseri Erciyesspor,Fuat Yaman,5212,Türkiye,1958-12-05,2001-10-11,2002-01-15,42.9,4,6.8
Kayseri,Kayseri Erciyesspor,Hüsnü Özkara,2022,Türkiye,1955-01-25,2001-03-02,2001-06-30,46.1,9,10.7
Kayseri,Kayseri Erciyesspor,Kemal Kılıç,10144,Türkiye,1956-04-25,2000-09-19,2001-02-26,44.4,0,
Kayseri,Kayseri Erciyesspor,Mustafa Uğur,2446,Türkiye,1963-01-19,2000-03-28,2000-09-20,37.2,2,2.7
Kayseri,Kayseri Erciyesspor,Ömer Kaner,60114,Türkiye,1951-05-21,1999-07-09,2000-03-28,48.1,18,14.0
Kayseri,Kayseri Erciyesspor,Mustafa Çapanoğlu,8010,Türkiye,1956-01-01,1999-03-18,1999-06-30,43.2,4,6.6
Kayseri,Kayseri Erciyesspor,Kemal Kılıç,10144,Türkiye,1956-04-25,1998-07-01,1999-03-09,42.2,0,
Kayseri,Kayseri Erciyesspor,Gheorghe Mulțescu,5429,Romania,1951-11-13,1997-06-01,1998-06-30,45.5,5,10.9
Kayseri,Kayseri Erciyesspor,Samet Aybaba,5002,Türkiye,1955-02-03,1996-01-02,1997-06-30,40.9,3,5.5
Kayseri,Kayseri Erciyesspor,Raşit Çetiner,4097,Türkiye,1959-09-10,1995-10-25,1995-12-18,36.1,4,6.3
Kayseri,Kayseri Erciyesspor,Nevzat Güzelırmak,60737,Türkiye,1942-01-01,1994-11-24,1995-10-25,52.9,16,18.3
Kayseri,Kayseri Erciyesspor,Kamuran Yavuz,62729,Türkiye,1947-12-30,1994-07-01,1994-11-22,46.5,6,6.0
Kayseri,Kayseri Erciyesspor,Samet Aybaba,5002,Türkiye,1955-02-03,1993-01-21,1994-06-30,38.0,1,2.6
Kayseri,Kayseri Erciyesspor,Tınaz Tırpan,25611,Türkiye,1939-04-28,1992-07-01,1993-01-21,53.2,10,13.0
Kayseri,Kayseri Erciyesspor,Nevzat Güzelırmak,60737,Türkiye,1942-01-01,1991-06-19,1992-06-30,49.5,13,14.9
Kayseri,Kayseri Erciyesspor,Enver Ürekli,134086,Türkiye,,1988-07-01,1989-03-06,,0,
Kayseri,Kayseri Erciyesspor,Halil Güngördü,61776,Türkiye,1943-01-09,1988-07-01,1988-09-12,45.5,9,8.6
Kayseri,Kayseri Erciyesspor,Feridun Köse,61283,Türkiye,1944-10-24,1988-03-01,1989-06-30,43.4,0,3.7
Kayseri,Kayseri Erciyesspor,Fehmi Kuş,124342,Türkiye,1949-01-02,1987-07-01,1988-11-08,38.5,7,12.0
Kayseri,Kayseri Erciyesspor,Candan Dumanlı,62237,Türkiye,1939-01-07,1986-07-01,1987-06-30,47.5,7,10.9
Kayseri,Kayseri Erciyesspor,Necip Erdoğan,60117,Türkiye,1948-03-19,1986-05-05,1986-06-30,38.1,0,0.0
Kayseri,Kayseri Erciyesspor,Gündüz Tekin Onay,60108,Türkiye,1942-05-31,1986-01-01,1986-05-05,43.6,11,17.0
Kayseri,Kayseri Erciyesspor,Tınaz Tırpan,25611,Türkiye,1939-04-28,1985-07-01,1985-12-09,46.2,4,6.0
Kayseri,Kayseri Erciyesspor,Erkan Kural,61073,Türkiye,1936-06-17,1984-07-01,1985-06-30,48.0,7,9.0
Kayseri,Kayseri Erciyesspor,Fehmi Kuş,124342,Türkiye,1949-01-02,1982-10-13,1984-06-30,33.8,3,7.3
Kayseri,Kayseri Erciyesspor,Fehmi Kuş,124342,Türkiye,1949-01-02,1980-10-12,1982-06-30,31.8,1,5.3
Kayseri,Kayseri Erciyesspor,Tekin Yolaç,124353,Türkiye,1935-01-13,1980-07-01,1980-10-12,45.5,7,11.0
Kayseri,Kayseri Erciyesspor,Tamer Güney,71000,Türkiye,1936-01-06,1979-11-01,1980-05-12,43.8,11,11.3
Kayseri,Kayseri Erciyesspor,Erkan Kural,61073,Türkiye,1936-06-17,1977-07-01,1978-06-30,41.0,1,2.0
Kayseri,Kayseri Erciyesspor,Tekin Yolaç,124353,Türkiye,1935-01-13,1975-07-01,1976-06-30,40.5,3,6.0
Kayseri,Kayseri Erciyesspor,Tamer Güney,71000,Türkiye,1936-01-06,1974-10-30,1975-06-30,38.8,5,6.3
Kayseri,Kayseri Erciyesspor,Sabri Kiraz,31712,Türkiye,1920-06-24,1973-07-01,1973-10-29,53.0,15,19.0
Kayseri,Kayseri Erciyesspor,Erdoğan Gürhan,93424,Türkiye,1935-07-01,1971-07-01,1973-03-30,36.0,4,5.0
Kayseri,Kayseri Erciyesspor,Naci Özkaya,113698,Türkiye,1922-07-01,1971-01-01,1971-06-30,48.5,10,17.2
Kayseri,Kayseri Erciyesspor,Suat Mamat,136514,Türkiye,1930-11-08,1970-07-01,1970-12-30,39.6,2,1.9
Kayseri,Kayseri Erciyesspor,Şükrü Ersoy,90259,Türkiye,1931-01-14,1968-07-01,1969-06-30,37.5,1,1.3
Kayseri,Kayseri Erciyesspor,Erdoğan Gürhan,93424,Türkiye,1935-07-01,1966-07-07,1968-06-30,31.0,0,0.0
Kayserispor,Kayserispor,Erling Moe,41529,Norway,1970-07-22,2026-02-25,,55.6,0,
Kayserispor,Kayserispor,Muhammed Türkmen,92322,Türkiye,1986-04-09,2026-02-10,2026-02-25,39.8,0,
Kayserispor,Kayserispor,Radomir Djalovic,104976,Montenegro,1982-10-29,2025-10-12,2026-02-24,43.0,0,
Kayserispor,Kayserispor,Markus Gisdol,4849,Germany,1969-08-17,2025-07-01,2025-10-07,55.9,0,
Kayserispor,Kayserispor,Sergej Jakirovic,55762,Bosnia-Herzegovina,1976-12-23,2025-01-28,2025-06-30,48.1,0,
Kayserispor,Kayserispor,Sinan Kaloğlu,84667,Türkiye,1981-06-10,2024-10-10,2025-01-25,43.3,0,
Kayserispor,Kayserispor,Burak Yılmaz,117405,Türkiye,1985-07-15,2024-01-29,2024-10-01,38.5,0,
Kayserispor,Kayserispor,Recep Uçar,22369,Türkiye,1975-09-22,2023-09-10,2024-01-27,48.0,0,
Kayserispor,Kayserispor,Çağdaş Atan,46594,Türkiye,1980-02-28,2022-07-01,2023-09-06,42.3,0,
Kayserispor,Kayserispor,Hikmet Karaman,801,Türkiye,1960-03-09,2021-08-20,2022-06-30,61.4,0,
Kayserispor,Kayserispor,Yalçın Koşukavak,32976,Türkiye,1972-10-14,2021-04-27,2021-08-18,48.5,0,
Kayserispor,Kayserispor,Hamza Hamzaoğlu,8536,Türkiye,1970-07-01,2021-03-26,2021-04-25,50.7,16,16.6
Kayserispor,Kayserispor,Uğur Kulaksız,87959,Türkiye,1974-06-15,2021-02-24,2021-03-20,46.7,10,16.6
Kayserispor,Kayserispor,Dan Petrescu,2730,Romania,1967-12-22,2021-01-11,2021-02-23,53.1,0,
Kayserispor,Kayserispor,Samet Aybaba,5002,Türkiye,1955-02-03,2020-11-16,2021-01-04,65.8,22,30.4
Kayserispor,Kayserispor,Bayram Bektaş,30871,Türkiye,1974-02-10,2020-09-01,2020-11-01,46.6,0,
Kayserispor,Kayserispor,Robert Prosinecki,6653,Croatia,1969-01-12,2020-01-13,2020-08-03,51.0,0,
Kayserispor,Kayserispor,Bülent Uygun,5014,Türkiye,1971-08-01,2019-10-31,2020-01-03,48.2,11,14.2
Kayserispor,Kayserispor,Samet Aybaba,5002,Türkiye,1955-02-03,2019-10-10,2019-10-28,64.7,21,29.3
Kayserispor,Kayserispor,Hikmet Karaman,801,Türkiye,1960-03-09,2018-12-06,2019-10-08,58.7,0,
Kayserispor,Kayserispor,Ertuğrul Sağlam,2019,Türkiye,1969-11-19,2018-05-16,2018-12-02,48.5,9,15.9
Kayserispor,Kayserispor,Marius Șumudică,13105,Romania,1971-03-04,2017-07-03,2018-05-15,46.3,0,
Kayserispor,Kayserispor,Mesut Bakkal,784,Türkiye,1964-03-19,2017-04-24,2017-06-30,53.1,0,
Kayserispor,Kayserispor,Sergen Yalçın,32128,Türkiye,1972-11-05,2017-01-11,2017-04-22,44.2,0,
Kayserispor,Kayserispor,Hakan Kutlu,5471,Türkiye,1972-01-14,2016-03-10,2016-12-06,44.2,0,
Kayserispor,Kayserispor,Tolunay Kafkas,5006,Türkiye,1968-03-31,2015-07-08,2016-03-03,47.3,5,8.0
Kayserispor,Kayserispor,Cüneyt Dumlupınar,38778,Türkiye,1980-08-10,2014-07-17,2015-06-30,33.9,7,9.9
Kayserispor,Kayserispor,Mutlu Topçu,2618,Türkiye,1970-11-16,2014-07-01,2014-09-29,43.6,5,10.7
Kayserispor,Kayserispor,Cüneyt Dumlupınar,38778,Türkiye,1980-08-10,2014-03-10,2014-06-30,33.6,5,9.5
Kayserispor,Kayserispor,Domingos Paciência,3259,Portugal,1969-01-02,2014-01-21,2014-03-20,45.1,7,12.6
Kayserispor,Kayserispor,Robert Prosinecki,6653,Croatia,1969-01-12,2012-10-15,2014-01-10,43.8,0,
Kayserispor,Kayserispor,Shota Arveladze,7849,Georgia,1973-02-22,2010-08-02,2012-10-09,37.4,0,
Kayserispor,Kayserispor,Tolunay Kafkas,5006,Türkiye,1968-03-31,2007-07-01,2010-06-30,39.2,0,0.0
Kayserispor,Kayserispor,Ertuğrul Sağlam,2019,Türkiye,1969-11-19,2005-07-28,2007-06-30,35.7,2,3.1
Kayserispor,Kayserispor,Hikmet Karaman,801,Türkiye,1960-03-09,2004-10-01,2005-06-30,44.6,0,
Kayserispor,Kayserispor,Hüsnü Özkara,2022,Türkiye,1955-01-25,2004-07-27,2004-09-29,49.5,14,14.1
Kayserispor,Kayserispor,Hüseyin Hamamcı,1108,Türkiye,1951-01-01,2003-08-29,2004-06-30,52.7,17,22.2
Kayserispor,Kayserispor,Uğur Tütüneker,2492,Türkiye,1963-08-02,2003-07-01,2003-08-27,39.9,4,5.0
Kayserispor,Kayserispor,Mustafa Uğur,2446,Türkiye,1963-01-19,2001-08-01,2004-07-23,38.5,4,4.0
Kayserispor,Kayserispor,Mehmet Bulut,5198,Türkiye,1958-02-05,2000-07-01,2001-06-30,42.4,5,7.9
Kayserispor,Kayserispor,Mehmet Ali Çınar,10480,Türkiye,1949-03-10,1999-07-01,1999-11-10,50.3,8,10.2
Kayserispor,Kayserispor,Mehmet Bulut,5198,Türkiye,1958-02-05,1997-10-15,1999-09-10,39.7,3,5.2
Kayserispor,Kayserispor,Fehmi Kuş,124342,Türkiye,1949-01-02,1997-06-01,1997-10-09,48.4,8,21.9
Kayserispor,Kayserispor,Mustafa Altındağ,10449,Türkiye,1957-06-13,1995-07-01,1995-11-02,38.0,4,6.0
Kayserispor,Kayserispor,Mehmet Bulut,5198,Türkiye,1958-02-05,1994-07-01,1995-02-22,36.4,1,1.9
Kayserispor,Kayserispor,Yılmaz Yavman,149597,Türkiye,1949-07-19,1985-12-09,1986-06-30,36.4,0,0.0
Kayserispor,Kayserispor,Tamer Kaptan,28495,Türkiye,1938-05-27,1979-07-01,1979-10-07,41.1,3,7.0
Kocaelispor,Kocaelispor,Selçuk İnan,83535,Türkiye,1985-02-10,2025-07-01,,40.4,0,
Kocaelispor,Kocaelispor,İsmet Taşdemir,18920,Türkiye,1974-01-01,2024-12-23,2025-06-30,51.0,0,
Kocaelispor,Kocaelispor,Ertuğrul Sağlam,2019,Türkiye,1969-11-19,2024-05-12,2024-12-20,54.5,13,21.9
Kocaelispor,Kocaelispor,Mustafa Gürsel,42058,Türkiye,1974-11-06,2024-02-20,2024-05-12,49.3,0,
Kocaelispor,Kocaelispor,Ertuğrul Sağlam,2019,Türkiye,1969-11-19,2023-07-01,2024-02-19,53.6,12,21.0
Kocaelispor,Kocaelispor,Fırat Gül,68495,Türkiye,1984-07-09,2022-04-13,2023-05-30,37.8,0,
Kocaelispor,Kocaelispor,Mehmet Altıparmak,5195,Türkiye,1969-05-01,2022-01-24,2022-04-11,52.7,0,
Kocaelispor,Kocaelispor,Mustafa Reşit Akçay,15266,Türkiye,1958-12-12,2021-01-18,2022-01-24,62.1,26,28.6
Kocaelispor,Kocaelispor,Erhan Altın,9012,Türkiye,1956-08-28,2020-10-20,2021-01-15,64.1,9,11.7
Kocaelispor,Kocaelispor,Selahaddin Dinçel,13269,Türkiye,1975-09-01,2019-10-25,2020-09-23,44.1,0,
Kocaelispor,Kocaelispor,Engin Korukır,17834,Türkiye,1958-06-13,2019-08-21,2019-10-22,61.2,23,22.8
Kocaelispor,Kocaelispor,Galip Gündoğdu,32805,Türkiye,1965-09-04,2018-01-12,2019-06-30,52.4,10,17.6
Kocaelispor,Kocaelispor,Fatih Kavlak,5080,Türkiye,1974-06-13,2017-09-25,2017-12-11,43.3,13,15.0
Kocaelispor,Kocaelispor,Ümit Metin Yıldız,34444,Türkiye,1965-06-28,2016-08-01,2017-09-18,51.1,0,
Kocaelispor,Kocaelispor,Ergun Ortakcı,13270,Türkiye,1959-01-01,2015-09-09,2016-06-18,56.7,16,21.9
Kocaelispor,Kocaelispor,Kayhan Çubuklu,13264,Türkiye,1964-11-11,2014-09-26,2015-06-30,49.9,8,21.2
Kocaelispor,Kocaelispor,Ahmet Arslaner,25816,Türkiye,1970-12-24,2013-11-28,2014-06-30,42.9,3,4.3
Kocaelispor,Kocaelispor,Faruk Sarman,31570,Türkiye,1971-08-30,2013-08-19,2013-10-03,42.0,0,0.0
Kocaelispor,Kocaelispor,Bülent Baturman,13011,Türkiye,1959-08-21,2012-09-04,2013-04-19,53.0,6,21.1
Kocaelispor,Kocaelispor,Yalçın Kıldıran,21327,Türkiye,1969-04-30,2013-04-19,2013-06-30,44.0,2,1.6
Kocaelispor,Kocaelispor,Ekrem Albayrak,22089,Türkiye,1966-01-01,2011-12-02,2012-06-30,45.9,0,0.0
Kocaelispor,Kocaelispor,Yalçın Kıldıran,21327,Türkiye,1969-04-30,2011-11-11,2011-12-02,42.5,0,0.2
Kocaelispor,Kocaelispor,Ceyhun Güray,20967,Türkiye,1956-09-28,2011-09-07,2011-10-11,54.9,3,14.4
Kocaelispor,Kocaelispor,Soner Alp,17021,Türkiye,1962-03-17,2010-07-13,2011-04-22,48.3,14,14.0
Kocaelispor,Kocaelispor,Coşkun Demirbakan,8012,Türkiye,1954-11-10,2010-02-18,2010-04-22,55.3,15,18.5
Kocaelispor,Kocaelispor,Bülent Baturman,13011,Türkiye,1959-08-21,2010-02-05,2010-02-16,50.5,5,18.5
Kocaelispor,Kocaelispor,Cihat Arslan,5540,Türkiye,1970-02-09,2009-08-03,2010-02-05,39.5,0,
Kocaelispor,Kocaelispor,Erhan Altın,9012,Türkiye,1956-08-28,2009-01-21,2009-06-30,52.4,0,0.0
Kocaelispor,Kocaelispor,Yılmaz Vural,810,Türkiye,1953-01-01,2008-10-03,2009-01-22,55.8,0,
Kocaelispor,Kocaelispor,Engin İpekoğlu,5205,Türkiye,1961-06-07,2008-04-24,2008-09-25,46.9,4,4.8
Kocaelispor,Kocaelispor,Kayhan Çubuklu,13264,Türkiye,1964-11-11,2007-11-01,2008-04-23,43.0,3,14.3
